g,still,split
0.0,96.47461975649146,1.8864329879953852
0.001,96.47331958281931,1.8925478533172162
0.002,96.46669799899206,1.8684858981901948
0.003,96.45475544434132,1.884414830029461
0.004,96.43749295938744,1.9055966800055144
0.005,96.41491218566681,1.9320287774096792
0.006,96.38701536545845,2.0475616513416393
0.007,96.35380534141167,2.08305595623174
0.008,96.31528555607969,2.1237855051451073
0.009000000000000001,96.27146005136028,2.1697460759761804
0.01,96.22233346784742,2.220932855025124
0.011,96.16791104409688,2.277340436374548
0.012,96.1081986158096,2.338962821256269
0.013000000000000001,96.0432026149341,2.4057934174095514
0.014,95.97293006869404,2.4778250384302427
0.015,95.89738859854256,2.5550499031130873
0.016,95.81658641904691,2.6374596347881067
0.017,95.73053233670706,2.7250452606525184
0.018000000000000002,95.63923574871158,2.817797211099723
0.019,95.54270664163431,2.9157053190472846
0.02,95.44095559007427,3.0699323958291025
0.021,95.33399375524333,3.1791488698469372
0.022,95.22183288350284,3.2935037422921822
0.023,95.10448530485549,3.4129845371302867
0.024,94.98196393139048,3.537578202868732
0.025,94.85428225569056,3.6672711137960925
0.026000000000000002,94.75271212717342,3.802049071254
0.027,94.5790766901531,3.9418973049386055
0.028,94.43754018716069,4.08680047423509
0.029,94.29090542589901,4.236742669583026
0.03,94.13918926577647,4.391707413874712
0.031,93.98240911814854,4.551677663886454
0.032,93.82058294435035,4.716635811742888
0.033,93.6537292537406,4.88656368641638
0.034,93.48186710175757,5.061442555259948
0.035,93.30501608798325,5.2412531255770025
0.036000000000000004,93.12319635421545,5.425975546226869
0.037,92.93642858254543,5.6155894092673115
0.038,92.7447339934388,5.810073751635111
0.039,92.54813434381552,6.00652893874116
0.04,92.34665192513029,6.2106638158669485
0.041,92.14030956144478,6.419607008853247
0.042,91.92913060749439,6.633335350366146
0.043000000000000003,91.71313894674236,6.851825114781625
0.044,91.4923589894187,7.075052020446682
0.045,91.26681567054183,7.302991232011105
0.046,91.03653444791809,7.5356173628318714
0.047,90.80154130011422,7.799816598686
0.048,90.56186272440294,8.042130442380783
0.049,90.31752573467308,8.289055777763926
0.05,90.06855785930323,8.540565106406314
0.051000000000000004,89.81498713899467,8.777792771778381
0.052000000000000005,89.5568421245584,9.038518016270036
0.053,89.29415187465358,9.303741720969263
0.054,89.02694595347391,9.57343405114403
0.055,88.75525442837491,9.847564663555817
0.056,88.47910786744272,10.126102710978003
0.057,88.19853733699792,10.409016846718176
0.058,87.9135743990303,10.696275229141868
0.059000000000000004,87.62425110856333,10.987845526193345
0.06,87.33060001094316,11.283694919913287
0.061,87.03265413904828,11.583790110950028
0.062,86.73044701041933,11.888097323062578
0.063,86.42401262430278,12.19658230761457
0.064,86.1133854586087,12.509210348056099
0.065,85.79860046677715,12.825946264394622
0.066,85.47969307455303,13.146754417651815
0.067,85.15669917666551,13.471598714306666
0.068,84.75994483698646,13.800442610723639
0.069,84.4297711490635,14.133249117566072
0.07,84.09561115085071,14.469980804195895
0.07100000000000001,83.75750312757437,14.810599803055272
0.07200000000000001,83.41548581486123,15.155067814037478
0.073,83.06959839357174,15.503346108839311
0.074,82.71988048451621,15.85539553530496
0.075,82.36637214306988,16.21117652175068
0.076,82.00911385367701,16.570649081285012
0.077,81.64814652426186,16.93377281611127
0.078,81.28351148053999,17.300506921826354
0.079,80.91525046024226,17.670810191708128
0.08,80.5434056072521,18.044641020998615
0.081,80.16801946566301,18.42195741118141
0.082,79.78913497376269,18.802716974256615
0.083,79.40679545794501,19.167326533581285
0.084,79.02104462656146,19.554243287727584
0.085,78.63192656371403,19.94446515745357
0.08600000000000001,78.26615928014499,20.33794832204368
0.08700000000000001,77.8705178388855,20.734648595144808
0.088,77.47164163144492,21.134521429023035
0.089,77.06957647346326,21.537521918838316
0.09,76.66436854337977,21.943604806936325
0.091,76.25606437622335,22.35272448715912
0.092,75.84471085735794,22.764835009180015
0.093,75.43035521618833,23.1798900828619
0.094,75.01304501983172,23.597843082641813
0.095,74.59282816675572,24.018647051947205
0.096,74.1697528803918,24.44225470764061
0.097,73.74386770272851,24.86861844449681
0.098,73.31522148788181,25.29769033971875
0.099,72.88386339565588,25.729422157486763
0.1,72.44984288509212,26.163765353548495
0.101,72.01320970801267,26.600671079848944
0.10200000000000001,71.57401390256052,27.040090189203248
0.10300000000000001,71.13230578674394,27.481973240011353
0.10400000000000001,70.6881359519813,27.926270501020895
0.105,70.24155525665822,28.372931956132923
0.106,69.79261481969249,28.821907309258716
0.107,69.34136601411369,29.273145989223288
0.108,68.88786046066127,29.726597154718316
0.109,68.43215002139827,30.182209699307595
0.11,67.97428679334836,30.624248200820837
0.111,67.51432310215688,31.0839492146862
0.112,67.05231149577428,31.54566725134476
0.113,66.58830473816842,32.00935018502277
0.114,66.12235580306452,32.47494562168715
0.115,65.65451786771168,32.9424009055041
0.116,65.1848443066847,33.41166312538766
0.117,64.71338868571021,33.88267912164276
0.11800000000000001,64.24020475552861,34.35539549269011
0.11900000000000001,63.76534644578532,34.82975860187044
0.12,63.28886785895298,35.30571458432533
0.121,62.81082326428429,35.78320935394633
0.122,62.33126709179921,36.26218861038468
0.123,61.850253926294585,36.74259784612697
0.124,61.36783850139048,37.22438235361596
0.125,60.88407569359886,37.70748723242524
0.126,60.399020516420535,38.19185739647366
0.127,59.9127281144696,38.67743758127592
0.128,59.42525375761658,39.16417235122798
0.129,58.936652835156586,39.65200610691679
0.13,58.44698084999707,40.140883092450835
0.131,57.95629341286009,40.63074740280953
0.132,57.464646236505025,41.18975385114007
0.133,56.97209512995821,41.68281870779755
0.134,56.47869599275824,42.17672005144772
0.135,55.98450480920694,42.67140147035995
0.136,55.48957764262499,43.166806442032964
0.137,54.99397062961028,43.66287834117173
0.138,54.49773997429887,44.15956044767311
0.139,54.00094194261901,44.65679595462092
0.14,53.50363285654216,45.15452797628038
0.14100000000000001,53.00586908832317,45.65269955609149
0.14200000000000002,52.47951661295731,46.15125367465216
0.14300000000000002,51.981120540629846,46.65013325769363
0.14400000000000002,51.482426194421635,47.14928118403725
0.145,50.983490658319795,47.64864029353231
0.146,50.4843710426062,48.148153394971224
0.147,49.985124477777106,48.647763273976594
0.148,49.485808108383,49.14741270085898
0.149,48.98647908679119,49.64704443843679
0.15,48.487194566862605,50.14660124982403
0.151,47.988011697547876,50.64602590617518
0.152,47.488987616403215,51.1452611943856
0.153,46.99017944301952,51.64424992474878
0.154,46.491644272371516,52.14293493856383
0.155,45.993439168082595,52.64125911569355
0.156,45.49562115561196,53.1391653820665
0.157,45.02615405900139,53.63659671713028
0.158,44.529186779941135,54.133496161241325
0.159,44.03276381935666,54.62980682300288
0.16,43.536941951587416,55.125471886539714
0.161,43.041777897409425,55.62043461871355
0.162,42.54732831754847,56.11463837627616
0.163,42.05364980612267,56.60802661296038
0.164,41.56079888401778,57.10054288650726
0.165,41.068831992193324,57.59213086562982
0.166,40.57780548492689,58.0827343369114
0.167,40.087775622993746,58.57229721164031
0.168,39.59879856678829,59.060763532579244
0.169,39.110930369386836,59.54807748067059
0.17,38.624226969559096,60.03418338167522
0.171,38.13874418472395,60.51902571275113
0.17200000000000001,37.65453770386483,61.002549108961205
0.17300000000000001,37.17166308039207,61.484698369726665
0.17400000000000002,36.69017572497271,61.965418465209474
0.17500000000000002,36.210130898318255,62.4446545426382
0.176,35.73158370394244,62.92235193257055
0.177,35.25458908088907,63.398456155095516
0.178,34.77920179643483,63.87291292597814
0.179,34.3054764387736,64.32466821432811
0.18,33.83346740968157,64.79545961913439
0.181,33.3632289171725,65.26444890340832
0.182,32.894814968147216,65.7315833286249
0.183,32.42827936103686,66.19681034574864
0.184,31.96367567844993,66.6600776003871
0.185,31.501057279825588,67.12133293799916
0.186,31.04047729409692,67.58052440915672
0.187,30.581988612369443,68.03760027486068
0.188,30.125643880620835,68.49250901190935
0.189,29.67149549242332,68.94519931832176
0.19,29.219595581694918,69.39562011881372
0.191,28.769996015485045,69.84372057032448
0.192,28.322748386795627,70.28945006759652
0.193,27.877904007444197,70.73275824880486
0.194,27.435513900973785,71.1735950012336
0.195,26.995628795611594,71.61191046700056
0.196,26.55829911727964,72.04765504882857
0.197,26.12357498266522,72.48077941585763
0.198,25.691506192351625,72.91123450949853
0.199,25.262142224011185,73.33897154932815
0.2,24.835532225667695,73.76394203901884
0.201,24.411725009030867,74.1860977723013
0.202,23.99076904290067,74.6053908389617
0.203,23.57271244665312,75.02177363086291
0.20400000000000001,23.1576029838015,75.43519884799532
0.20500000000000002,22.74548805564129,75.84561950454665
0.20600000000000002,22.336414694979393,76.25298893499222
0.20700000000000002,21.930429559947644,76.65726080020175
0.20800000000000002,21.527578927906983,77.07797495435797
0.209,21.1279086894395,77.47647537465399
0.21,20.731464342431565,77.87175596509387
0.211,20.33829098625147,78.2637719371292
0.212,19.948433316018498,78.65247885794538
0.213,19.561935616969095,79.03783265673822
0.214,19.17884175891508,79.41978963099383
0.215,18.799195190802106,79.7983064527594
0.216,18.423038935359454,80.17334017490997
0.217,18.050415583850402,80.54484823739749
0.218,17.681367290917148,80.91278847348357
0.219,17.315935769520955,81.27711911595104
0.22,16.954162285981084,81.63779880328502
0.221,16.596087655104935,81.99478658582655
0.222,16.241752235417096,82.3480419318863
0.223,15.891195924478446,82.69752473382017
0.224,15.54445815430048,83.04319531405852
0.225,15.201577886850307,83.3850144310855
0.226,14.862593609646096,83.72294328536547
0.227,14.527543331440839,84.05694352521053
0.228,14.196464577995712,84.38697725258386
0.229,13.869394387936715,84.71300702883877
0.23,13.546369308697463,85.03499588038434
0.231,13.227425392543612,85.35290730427708
0.232,12.912598192679104,85.66670527373213
0.233,12.6358110631698,85.97635424355363
0.234,12.329459588439265,86.28181915547589
0.23500000000000001,12.02732037893629,86.58306544341549
0.23600000000000002,11.7294268199219,86.88005903862901
0.23700000000000002,11.435811790910545,87.17276637477288
0.23800000000000002,11.144876338636381,87.46115439286373
0.23900000000000002,10.859805642510766,87.74519054613317
0.24,10.579102565463923,88.02484280477772
0.241,10.302798010385484,88.30007966059696
0.242,10.03092237148396,88.5708701315219
0.243,9.763505532505063,88.83718376602548
0.244,9.500576864952077,89.09899064741802
0.245,9.242165226306371,89.35626139802207
0.246,8.988298958245009,89.6089671832264
0.247,8.739005884853075,89.8570797154157
0.248,8.494313310828161,90.1005712577749
0.249,8.254248019672893,90.33941462796837
0.25,8.018836271877317,90.5619225145007
0.251,7.788103803085587,90.79138857350947
0.252,7.5620758222475075,91.0161103200362
0.253,7.340777009753205,91.23606373611041
0.254,7.130033896720855,91.45122537866858
0.255,6.918203201406901,91.6615723806825
0.256,6.711168362702619,91.86708245218882
0.257,6.508951981868698,92.06773388122346
0.258,6.311576128993296,92.26350553466196
0.259,6.119062341072252,92.4543768589703
0.26,5.9314316200654496,92.64032788086838
0.261,5.7487044309298625,92.82133920790847
0.262,5.570900699629857,92.99739202897166
0.263,5.398039811126112,93.16846811468554
0.264,5.230140607343727,93.33454981776532
0.265,5.067221385122203,93.49562007328154
0.266,4.909299894149143,93.65166239885492
0.267,4.756393334877432,93.80266089478577
0.268,4.608518356430955,93.94860024411425
0.269,4.465691054499499,94.08946571261956
0.27,4.131897493362037,94.22524314875672
0.271,4.00200220221455,94.35591898353458
0.272,3.877097332226013,94.48148023033954
0.273,3.757198187242672,94.60191448470236
0.274,3.642319515811965,94.71720992401535
0.275,3.532475512780326,94.82735530719911
0.276,3.427679820628808,94.85477914778387
0.277,3.327945530540904,94.95603363360149
0.278,3.2332851832033396,95.05210624612307
0.279,3.1437107693392723,95.14298745083069
0.28,3.059233729973219,95.22866828974547
0.281,2.979864956431768,95.30914038186329
0.28200000000000003,2.9056147900811893,95.38439592355071
0.28300000000000003,2.836493021806258,95.4544276888994
0.28400000000000003,2.77250889123663,95.51922903003742
0.28500000000000003,2.5373115261460413,95.57879387739789
0.28600000000000003,2.4887466536054967,95.67420225839187
0.28700000000000003,2.275497360043804,95.72392791805386
0.28800000000000003,2.2421637291209184,95.76840692042556
0.289,2.2131537239508856,95.80763546708238
0.29,2.16032106361081,95.84161034228033
0.291,2.1142367507010493,95.87032891338376
0.292,1.5270035054942066,95.89378913125817
0.293,1.5136545243759463,95.91198953062101
0.294,1.5036006058917004,95.92492923035307
0.295,1.496868566843224,95.93260793376648
0.296,1.4934845868154678,95.93502592882834
0.297,1.4934741987743687,95.93218408833965
0.298,0.7347606362556915,95.92408387006572
0.299,0.7392974598548473,95.91072731681838
0.3,0.7449395307314917,95.89211705648889
0.301,0.751706050350449,95.86825630202642
0.302,1.1906681413934295,95.83914885136625
0.303,1.2021696210719692,95.80479908730116
0.304,1.2149724421477839,95.76521197729762
0.305,1.2291007806968843,95.72039307325419
0.306,2.606356564188895,95.67034851120044
0.307,2.6578658202712173,95.6150850109372
0.308,2.7145848396725687,95.55460987561345
0.309,2.776506604216881,95.48893099124189
0.31,2.8436234286478372,95.41805682614977
0.311,2.915926956952997,95.34199643036526
0.312,2.993408158761544,95.26075943493746
0.313,3.0760573258221413,95.17435605118932
0.314,3.136757478993261,95.08279706990221
0.315,3.229647076545022,94.98609386043152
0.316,3.327678044724463,94.88425836975328
0.317,3.6739390809230796,94.77730312143802
0.318,3.8228743269637406,94.66524121455532
0.319,3.9403599311897866,94.54808632250464
0.32,4.062943861150938,94.42585269177431
0.321,4.190610755947499,94.29855514062564
0.322,4.32334465340477,94.08818619598232
0.323,4.461128993892358,93.95148401267984
0.324,4.603946624212882,93.80975710109716
0.325,4.751779801558515,93.6630227196549
0.326,4.904610197526643,93.51129869768604
0.327,5.06241890219142,93.35460343338504
0.328,5.2251864282249025,93.19295589166455
0.329,5.392892715062869,93.02637560192085
0.33,5.565517133110202,92.8548826557106
0.331,5.743038487981456,92.67849770433848
0.332,5.92543502477085,92.49724195635973
0.333,6.112684432348229,92.31113717499643
0.334,6.304763847675221,92.12020567547174
0.335,6.501649860139458,91.92447032226028
0.336,6.703318515899731,91.72395452625949
0.337,6.909745322241548,91.5186822418809
0.338,7.12090525193617,91.30867796406386
0.339,7.33677274760219,91.0939667252128
0.34,7.5573217260654895,90.87457409205835
0.341,7.782525582712665,90.65052616244617
0.342,8.012357195838016,90.42184956205183
0.343,8.246788930980237,90.18857144102313
0.34400000000000003,8.485792645244143,89.95071947055442
0.34500000000000003,8.72933969160891,89.70832183938894
0.34600000000000003,8.977400923218177,89.46140725025344
0.34700000000000003,9.229946697650082,89.21000491622635
0.34800000000000003,9.486946881167857,88.95414455703681
0.34900000000000003,9.74837085294628,88.69385639530036
0.35000000000000003,10.024748310966332,88.42917115268779
0.35100000000000003,10.294885207681235,88.16012004603024
0.352,10.569346478978918,87.8867347833607
0.353,10.848099679420912,87.60904755989176
0.354,11.131111907151304,87.32709105393148
0.355,11.418349808168607,87.0408984227375
0.356,11.709779580569792,86.75050329830879
0.357,12.005366978766396,86.45593978311672
0.358,12.30507731767143,86.15724244577613
0.359,12.608875476859845,85.85444631665513
0.36,12.916725904701586,85.61390481882523
0.361,13.228592622468707,85.30393989901545
0.362,13.544439228416849,84.98997791370054
0.363,13.8642289018446,84.67205507330763
0.364,14.187924407127934,84.35020802403186
0.365,14.515488097735426,84.02447384387209
0.366,14.846881920222565,83.69489003863872
0.367,15.182067418208279,83.36149453793278
0.368,15.52100573633665,83.02432569109423
0.369,15.863657624222302,82.68342226312387
0.37,16.20998344038544,82.33882343057353
0.371,16.561543011719284,81.99056877740848
0.372,16.915196187275374,81.63869829083981
0.373,17.270602259674522,81.2832523571262
0.374,17.631219689449914,80.92427175734667
0.375,17.99530711079965,80.5617976631417
0.376,18.36282261788637,80.195871632425
0.377,18.73372394116249,79.8265356050623
0.378,19.1079684512889,79.4538318985198
