g,still,split
2.37,61.26229598672982,34.64021523082837
2.38,61.28594069133172,34.73203874430865
2.39,61.20290376566574,34.85547896367229
2.4,60.95055177858969,35.11383056162628
2.41,58.91979499465619,35.450613788568134
2.42,58.20910612811977,35.89146906307393
2.43,59.42503651469635,36.49218276665514
2.44,58.715364723132645,34.638980950070284
2.45,57.915271446214334,35.48699619265175
2.46,57.036675541701875,38.8657093672037
2.47,56.16400978141067,39.81138092057943
2.48,55.16479511122443,41.03376429539181
2.49,54.102471656580576,42.14603073235869
2.5,53.03199410703997,43.202435685954796
2.5100000000000002,33.86354070068332,44.31819665662569
2.52,50.80845019469867,45.46847180239994
2.5300000000000002,49.73011402890312,46.48464090922725
2.54,48.669984181759126,47.351265231242614
2.5500000000000003,47.78567214976112,27.374310448236056
2.56,46.81402096162545,49.34213209682049
2.57,45.89320085439642,50.671779450945465
2.58,44.68365543980962,51.55852958597195
2.59,38.434589785508,52.37259055670971
2.6,38.263990924314655,53.17632739808653
2.61,42.68876239626853,53.77974261380454
2.62,42.20823160367955,54.3407318005476
2.63,41.785581056983176,54.719417359329114
2.64,41.44930583048609,55.090746172254114
2.65,41.084137912959186,46.91741312312715
2.66,40.915724895983544,55.52975215244429
2.67,40.841099503960585,55.59852999812769
2.68,40.858077707566345,55.697577403618666
2.69,41.01236225585513,55.591578356897884
2.7,41.202585241685874,55.3948090088205
2.71,41.46979609693831,55.112317821526716
2.72,41.59962077586495,54.696427100065684
2.73,41.99990674573121,54.26819208256445
2.74,42.46134843059372,53.77411752902389
2.75,42.976278822366645,53.24314212114902
2.7600000000000002,43.61357327713088,52.64125962739434
2.77,44.43655717179208,51.99731405408231
2.7800000000000002,45.05629569832876,51.28595049127706
2.79,45.61035820165776,50.58714103588628
2.8000000000000003,46.272255752793065,49.872579950459674
2.81,46.664715680586376,49.15106578190473
2.82,47.32484574975916,48.47150571997565
2.83,42.622383353105626,47.7637931651917
2.84,43.407963185285475,35.67203625706149
2.85,49.26573525079109,46.39273339278365
2.86,50.08265014286609,45.72027599993961
2.87,50.619548884138645,45.13075277676654
2.88,51.11402837624718,44.57961843149019
2.89,51.56194463968923,44.072431386988995
2.9,51.95991125609298,43.614061544732714
2.91,52.26602936361974,42.66314573576845
2.92,52.34814786162828,42.38480500242362
2.93,52.61045714394732,42.17113181782329
2.94,27.179742563477987,41.97892367523274
2.95,53.152197076511186,41.87631277658925
2.96,53.22280678489398,41.829390132007376
2.97,53.23848575935122,42.0861925935089
2.98,53.20155330120807,42.20946414694764
2.99,53.14921529960011,42.28440475802978
3.0,53.02539900450549,42.41116478960221
3.0100000000000002,52.68755507539924,42.581153240820186
3.02,52.497824360492864,42.80066668591324
3.0300000000000002,52.27175423180016,42.77302292100758
3.04,52.01250886474988,43.103877670061195
3.0500000000000003,51.72344469348319,43.686708444784095
3.06,51.40823979526778,43.419235438358676
3.0700000000000003,51.16103151707928,43.82606594160131
3.08,50.78186775320345,44.25549868650437
3.09,50.43603581842226,44.69959346442209
3.1,50.0868820590081,45.64067807498246
3.11,49.73948491022742,46.048696065166205
3.12,47.07245018484381,46.48802830367789
3.13,47.00028892481426,46.888532800008015
3.14,48.79287764577925,47.27690057028946
3.15,48.494303549527835,47.64903680436488
3.16,48.18483853534983,47.366243807116845
3.17,47.918201945629164,47.733642510100694
3.18,47.6717294077433,40.72853556140751
3.19,47.44709961718414,48.94366003532135
3.2,47.246539956624474,49.19159212862126
3.21,47.13152852321693,49.40529932752434
3.22,45.72530695152536,49.59565322348399
3.23,45.75690489871357,49.74026790001108
3.24,46.81370164536375,49.838254821091255
3.25,46.736047936854,49.920301832103355
3.2600000000000002,46.728168672811435,49.4820254987336
3.27,46.742495163908835,43.117935464821535
3.2800000000000002,46.774856677556066,43.52646042703546
3.29,46.899792352625575,49.618415744702396
3.3000000000000003,46.9922239062915,49.86864162337201
3.31,47.08616914509401,49.77505565032762
3.3200000000000003,47.169499226584776,49.655615376206036
3.33,47.29563938750174,49.51346366153815
3.34,47.438451173724275,49.35219239499942
3.35,47.595991493441275,48.85764678221622
3.36,47.764649855704796,48.73438744732536
3.37,47.96719056958812,44.053869636192545
3.38,48.14756356968083,48.408852986399765
3.39,48.32542520995002,48.23993746806986
3.4,48.49725870457016,48.06775360649055
3.41,48.641541282077,47.89300243222239
3.42,48.793489885186624,47.78802777803535
3.43,48.968414209753966,47.425300976582164
3.44,49.11246590449095,47.28676977082847
3.45,48.00273057271618,47.12430689448466
3.46,48.191241411259554,46.97412474267842
3.47,48.3839462530571,46.83718268132912
3.48,48.57488663268191,46.71399479635137
3.49,49.72025424033881,46.60471412780973
3.5,49.78525557020737,46.477517129861525
3.5100000000000002,49.84925061008958,46.42561708073544
3.52,49.89891414430062,46.35550168423096
3.5300000000000002,49.93431186736672,46.30349535844021
3.54,49.95541301398679,46.26943204152505
3.5500000000000003,49.056538914618955,46.31076370441056
3.56,49.11460720909515,46.311244117828856
3.5700000000000003,49.1696079111544,46.32377543448868
3.58,49.219365345156376,46.32946446694819
3.59,49.895485730261676,46.31175918434519
3.6,49.84907583525983,46.36417584248937
3.61,49.824169350052266,46.42399347717454
3.62,49.77181884896856,46.491508790972894
3.63,49.716814574412524,46.646438751730486
3.64,49.031790494580015,46.778664497827776
3.65,49.0137684050281,46.87773739095871
3.66,48.994662469966514,46.979721747007176
3.67,48.970977953119615,47.033272187438754
3.68,48.96887173139827,47.14147702404137
3.69,49.29783080323856,47.24872088781063
3.7,49.21663609887753,47.35317730762707
3.71,49.13657407789574,47.45401547914792
3.72,49.06247563401788,47.63219512085149
3.73,48.65267563804007,47.738623985565944
3.74,48.63000370553718,47.83756693786915
3.75,48.617932848132725,47.93355895982197
3.7600000000000002,48.61098145189568,48.025738056527615
3.77,48.60311008669788,48.063764653908954
3.7800000000000002,48.58947705133138,48.071946304491156
3.79,48.56791107630031,48.127849039685216
3.8000000000000003,48.7014106915629,48.17341461737423
3.81,48.697771332379965,48.363272741334484
3.8200000000000003,48.65484304213346,48.40387360354167
3.83,48.4503122852561,48.434339625685524
3.84,48.45508741729396,48.456916006959354
3.85,48.472921224542034,48.47369774268493
3.86,48.49886357210082,48.436149568668604
3.87,48.52616304831427,48.49554222904555
3.88,48.54802096652107,48.509808680701454
3.89,48.559457533503,48.519012891281584
3.9,48.64213035719157,47.22566212596661
3.91,48.51399924692264,48.51399924692264
3.92,48.48444477233749,48.48444477233749
3.93,48.45200072115168,48.45200072115168
3.94,48.45838963168273,48.45838963168273
3.95,48.4351477431399,48.44583472922361
3.96,48.65298261393669,48.42088784942151
3.97,48.68617016342478,48.397860514890596
3.98,48.568077305751,48.37752797840537
3.99,48.352815141237976,48.352815141237976
4.0,48.34216876884407,48.34216876884407
4.01,47.575578861801844,48.33202310038458
4.0200000000000005,48.32239315077047,48.32239315077047
4.03,48.313580508234146,48.313580508234146
4.04,48.32750437895347,48.32750437895347
4.05,48.32052463365036,48.32052463365036
4.0600000000000005,48.31350534774516,48.31350534774516
4.07,48.28407581230357,48.30674046764285
4.08,48.25072557934781,48.28119965626248
4.09,48.2684035550086,48.28187815751686
4.1,48.28324136986467,48.28665244687314
4.11,48.29598077581612,48.31675636860173
4.12,47.86688145041112,48.33963061941619
4.13,48.367822710355206,48.38060890574579
4.14,48.38240311290219,48.40838353227661
4.15,48.407444851051515,48.45211917441389
4.16,48.374097953338115,48.48738119730438
4.17,48.41231428170763,48.41279428927465
4.18,48.449693513278454,48.449693513278454
4.19,48.484649809683894,48.484649809683894
4.2,48.51743853534945,48.51743853534945
4.21,48.549289996575176,48.57653292159927
4.22,48.253086404797486,48.62019651878677
4.23,48.32588051335554,48.658810457668814
4.24,48.43009192051718,48.717407818966386
4.25,48.51880823695779,48.98394974543427
4.26,48.606007512862895,49.08303690236491
4.2700000000000005,48.73326384746963,49.17179530246241
4.28,48.771760369103426,49.29389035371972
4.29,48.805116656183266,49.36098764135942
4.3,48.83229890118012,1.043921963015501
4.3100000000000005,48.41788422211361,1.0290788007536824
4.32,48.52100341127265,0.6892721178607597
4.33,48.67185201102825,49.5805584128161
4.34,48.70603275527368,49.627071673343096
4.3500000000000005,48.750950158273454,49.67948568623166
4.36,48.8014441259006,49.734993719612305
4.37,48.85066599887192,49.79853673584137
4.38,48.891849661166674,49.86340227913353
4.39,48.97251672731255,49.927453793231805
4.4,48.47725118340463,49.98226313006859
4.41,48.573079977824875,50.10204402224123
4.42,48.64462816518716,0.8848047291121908
4.43,48.68072888461869,0.7902025580471743
4.44,48.72090110944511,0.8938539695769961
4.45,48.800536572989905,0.9698200731241868
4.46,48.82578142777131,0.9724029582495026
4.47,48.8395143085833,50.406338239278384
4.48,48.856389909709776,50.475335984630775
4.49,48.448497256729375,50.510485765096725
4.5,48.49276809567365,50.5765195383415
4.51,48.54121746541339,50.637356537452135
4.5200000000000005,48.648043134594445,0.7273312506204354
4.53,48.67975322506161,0.9682922152747617
4.54,48.691375296057984,0.9587639954245333
4.55,48.70541154578974,0.9516120062699138
4.5600000000000005,48.71938733736878,0.9412001696356485
4.57,48.773759078534404,0.9434141476863549
4.58,48.775539713980706,1.004655207977105
4.59,48.421390258050565,1.002150069050577
4.6000000000000005,48.57120277669315,0.7740395403351013
4.61,48.612819079289935,0.8941146260955348
4.62,48.65745690143174,0.681622928085007
4.63,48.66211139952444,0.6787159806833014
4.64,48.70741529333188,0.7507880052191362
4.65,48.73018219925224,0.6525705050520022
4.66,48.75234927686511,0.8140991088044607
4.67,48.81043074824558,0.7960471314021034
4.68,48.82799961409714,52.37535327295689
4.69,48.8954933854249,52.46090547788356
4.7,48.627261787881196,52.600318309099045
4.71,48.79873389965411,52.75156095773795
4.72,48.84072520642482,3.970761744054664
4.73,48.8879466652688,53.07409657532144
4.74,48.96268023317576,53.204909325591686
4.75,48.86330226678995,53.331820893772644
4.76,48.875445753257154,53.45905871496042
4.7700000000000005,48.892945904476704,53.59305717260908
4.78,48.68613658583268,53.63794087786229
4.79,48.70418887470856,53.76453420622354
4.8,48.721148636324514,53.92432000166445
4.8100000000000005,48.73498221433589,54.14618919194976
4.82,49.013192097797315,54.30267614569332
4.83,49.019231503450186,5.32460380134374
4.84,49.09318247495636,5.469209769480586
4.8500000000000005,49.09775095324704,54.697650351065775
4.86,49.09813578114482,54.91818265120425
4.87,48.773441177006625,55.04026546686642
4.88,48.66712273388239,55.16324878172243
4.89,48.62385595117528,55.177983737907695
4.9,48.582614762168156,55.30961213971085
4.91,49.027478049274734,55.43515710203947
4.92,49.013907252235825,55.57767073361271
4.93,48.98970950137595,55.73273415900801
4.94,48.956645502926165,55.86074654891391
4.95,48.91688914943846,7.05183759941611
4.96,48.87248017338783,7.202059757286134
4.97,48.82494184549317,7.353046659191991
4.98,48.77516022014934,7.507286021558134
4.99,48.10835850452643,7.6753677352143805
5.0,48.632574197435275,7.827985580573425
